# Extracted 3624 fully qualified emojis
# Format: codepoint_hex_string|emoji_string|emoji_name
1F600|😀|grinning face
1F9D71F3FD200D2642FE0F|🧗🏽‍♂️|man climbing: medium skin tone
1F9D71F3FE200D2642FE0F|🧗🏾‍♂️|man climbing: medium-dark skin tone
1F9D71F3FF200D2642FE0F|🧗🏿‍♂️|man climbing: dark skin tone
1F9D7200D2640FE0F|🧗‍♀️|woman climbing
1F9D71F3FB200D2640FE0F|🧗🏻‍♀️|woman climbing: light skin tone
1F9D71F3FC200D2640FE0F|🧗🏼‍♀️|woman climbing: medium-light skin tone
1F9D71F3FD200D2640FE0F|🧗🏽‍♀️|woman climbing: medium skin tone
1F9D71F3FE200D2640FE0F|🧗🏾‍♀️|woman climbing: medium-dark skin tone
1F9D71F3FF200D2640FE0F|🧗🏿‍♀️|woman climbing: dark skin tone
1F93A|🤺|person fencing
1F3C7|🏇|horse racing
1F3C71F3FB|🏇🏻|horse racing: light skin tone
1F3C71F3FC|🏇🏼|horse racing: medium-light skin tone
1F3C71F3FD|🏇🏽|horse racing: medium skin tone
1F3C71F3FE|🏇🏾|horse racing: medium-dark skin tone
1F3C71F3FF|🏇🏿|horse racing: dark skin tone
26F7FE0F|⛷️|skier
1F3C2|🏂|snowboarder
1F3C21F3FB|🏂🏻|snowboarder: light skin tone
1F3C21F3FC|🏂🏼|snowboarder: medium-light skin tone
1F3C21F3FD|🏂🏽|snowboarder: medium skin tone
1F3C21F3FE|🏂🏾|snowboarder: medium-dark skin tone
1F3C21F3FF|🏂🏿|snowboarder: dark skin tone
1F3CCFE0F|🏌️|person golfing
1F3CC1F3FB|🏌🏻|person golfing: light skin tone
1F3CC1F3FC|🏌🏼|person golfing: medium-light skin tone
1F3CC1F3FD|🏌🏽|person golfing: medium skin tone
1F3CC1F3FE|🏌🏾|person golfing: medium-dark skin tone
1F3CC1F3FF|🏌🏿|person golfing: dark skin tone
1F3CCFE0F200D2642FE0F|🏌️‍♂️|man golfing
1F3CC1F3FB200D2642FE0F|🏌🏻‍♂️|man golfing: light skin tone
1F3CC1F3FC200D2642FE0F|🏌🏼‍♂️|man golfing: medium-light skin tone
1F3CC1F3FD200D2642FE0F|🏌🏽‍♂️|man golfing: medium skin tone
1F3CC1F3FE200D2642FE0F|🏌🏾‍♂️|man golfing: medium-dark skin tone
1F3CC1F3FF200D2642FE0F|🏌🏿‍♂️|man golfing: dark skin tone
1F3CCFE0F200D2640FE0F|🏌️‍♀️|woman golfing
1F3CC1F3FB200D2640FE0F|🏌🏻‍♀️|woman golfing: light skin tone
1F3CC1F3FC200D2640FE0F|🏌🏼‍♀️|woman golfing: medium-light skin tone
1F3CC1F3FD200D2640FE0F|🏌🏽‍♀️|woman golfing: medium skin tone
1F3CC1F3FE200D2640FE0F|🏌🏾‍♀️|woman golfing: medium-dark skin tone
1F3CC1F3FF200D2640FE0F|🏌🏿‍♀️|woman golfing: dark skin tone
1F3C4|🏄|person surfing
1F3C41F3FB|🏄🏻|person surfing: light skin tone
1F3C41F3FC|🏄🏼|person surfing: medium-light skin tone
1F3C41F3FD|🏄🏽|person surfing: medium skin tone
1F3C41F3FE|🏄🏾|person surfing: medium-dark skin tone
1F3C41F3FF|🏄🏿|person surfing: dark skin tone
1F3C4200D2642FE0F|🏄‍♂️|man surfing
1F3C41F3FB200D2642FE0F|🏄🏻‍♂️|man surfing: light skin tone
1F3C41F3FC200D2642FE0F|🏄🏼‍♂️|man surfing: medium-light skin tone
1F3C41F3FD200D2642FE0F|🏄🏽‍♂️|man surfing: medium skin tone
1F3C41F3FE200D2642FE0F|🏄🏾‍♂️|man surfing: medium-dark skin tone
1F3C41F3FF200D2642FE0F|🏄🏿‍♂️|man surfing: dark skin tone
1F3C4200D2640FE0F|🏄‍♀️|woman surfing
1F3C41F3FB200D2640FE0F|🏄🏻‍♀️|woman surfing: light skin tone
1F3C41F3FC200D2640FE0F|🏄🏼‍♀️|woman surfing: medium-light skin tone
1F3C41F3FD200D2640FE0F|🏄🏽‍♀️|woman surfing: medium skin tone
1F3C41F3FE200D2640FE0F|🏄🏾‍♀️|woman surfing: medium-dark skin tone
1F3C41F3FF200D2640FE0F|🏄🏿‍♀️|woman surfing: dark skin tone
1F6A3|🚣|person rowing boat
1F6A31F3FB|🚣🏻|person rowing boat: light skin tone
1F6A31F3FC|🚣🏼|person rowing boat: medium-light skin tone
1F6A31F3FD|🚣🏽|person rowing boat: medium skin tone
1F6A31F3FE|🚣🏾|person rowing boat: medium-dark skin tone
1F6A31F3FF|🚣🏿|person rowing boat: dark skin tone
1F6A3200D2642FE0F|🚣‍♂️|man rowing boat
1F6A31F3FB200D2642FE0F|🚣🏻‍♂️|man rowing boat: light skin tone
1F6A31F3FC200D2642FE0F|🚣🏼‍♂️|man rowing boat: medium-light skin tone
1F6A31F3FD200D2642FE0F|🚣🏽‍♂️|man rowing boat: medium skin tone
1F6A31F3FE200D2642FE0F|🚣🏾‍♂️|man rowing boat: medium-dark skin tone
1F6A31F3FF200D2642FE0F|🚣🏿‍♂️|man rowing boat: dark skin tone
1F6A3200D2640FE0F|🚣‍♀️|woman rowing boat
1F6A31F3FB200D2640FE0F|🚣🏻‍♀️|woman rowing boat: light skin tone
1F6A31F3FC200D2640FE0F|🚣🏼‍♀️|woman rowing boat: medium-light skin tone
1F6A31F3FD200D2640FE0F|🚣🏽‍♀️|woman rowing boat: medium skin tone
1F6A31F3FE200D2640FE0F|🚣🏾‍♀️|woman rowing boat: medium-dark skin tone
1F6A31F3FF200D2640FE0F|🚣🏿‍♀️|woman rowing boat: dark skin tone
1F3CA|🏊|person swimming
1F3CA1F3FB|🏊🏻|person swimming: light skin tone
1F3CA1F3FC|🏊🏼|person swimming: medium-light skin tone
1F3CA1F3FD|🏊🏽|person swimming: medium skin tone
1F3CA1F3FE|🏊🏾|person swimming: medium-dark skin tone
1F3CA1F3FF|🏊🏿|person swimming: dark skin tone
1F3CA200D2642FE0F|🏊‍♂️|man swimming
1F3CA1F3FB200D2642FE0F|🏊🏻‍♂️|man swimming: light skin tone
1F3CA1F3FC200D2642FE0F|🏊🏼‍♂️|man swimming: medium-light skin tone
1F3CA1F3FD200D2642FE0F|🏊🏽‍♂️|man swimming: medium skin tone
1F3CA1F3FE200D2642FE0F|🏊🏾‍♂️|man swimming: medium-dark skin tone
1F3CA1F3FF200D2642FE0F|🏊🏿‍♂️|man swimming: dark skin tone
1F3CA200D2640FE0F|🏊‍♀️|woman swimming
1F3CA1F3FB200D2640FE0F|🏊🏻‍♀️|woman swimming: light skin tone
1F3CA1F3FC200D2640FE0F|🏊🏼‍♀️|woman swimming: medium-light skin tone
1F3CA1F3FD200D2640FE0F|🏊🏽‍♀️|woman swimming: medium skin tone
1F3CA1F3FE200D2640FE0F|🏊🏾‍♀️|woman swimming: medium-dark skin tone
1F3CA1F3FF200D2640FE0F|🏊🏿‍♀️|woman swimming: dark skin tone
26F9FE0F|⛹️|person bouncing ball
26F91F3FB|⛹🏻|person bouncing ball: light skin tone
26F91F3FC|⛹🏼|person bouncing ball: medium-light skin tone
26F91F3FD|⛹🏽|person bouncing ball: medium skin tone
26F91F3FE|⛹🏾|person bouncing ball: medium-dark skin tone
26F91F3FF|⛹🏿|person bouncing ball: dark skin tone
26F9FE0F200D2642FE0F|⛹️‍♂️|man bouncing ball
26F91F3FB200D2642FE0F|⛹🏻‍♂️|man bouncing ball: light skin tone
26F91F3FC200D2642FE0F|⛹🏼‍♂️|man bouncing ball: medium-light skin tone
26F91F3FD200D2642FE0F|⛹🏽‍♂️|man bouncing ball: medium skin tone
26F91F3FE200D2642FE0F|⛹🏾‍♂️|man bouncing ball: medium-dark skin tone
26F91F3FF200D2642FE0F|⛹🏿‍♂️|man bouncing ball: dark skin tone
26F9FE0F200D2640FE0F|⛹️‍♀️|woman bouncing ball
26F91F3FB200D2640FE0F|⛹🏻‍♀️|woman bouncing ball: light skin tone
26F91F3FC200D2640FE0F|⛹🏼‍♀️|woman bouncing ball: medium-light skin tone
26F91F3FD200D2640FE0F|⛹🏽‍♀️|woman bouncing ball: medium skin tone
26F91F3FE200D2640FE0F|⛹🏾‍♀️|woman bouncing ball: medium-dark skin tone
26F91F3FF200D2640FE0F|⛹🏿‍♀️|woman bouncing ball: dark skin tone
1F3CBFE0F|🏋️|person lifting weights
1F3CB1F3FB|🏋🏻|person lifting weights: light skin tone
1F3CB1F3FC|🏋🏼|person lifting weights: medium-light skin tone
1F3CB1F3FD|🏋🏽|person lifting weights: medium skin tone
1F3CB1F3FE|🏋🏾|person lifting weights: medium-dark skin tone
1F3CB1F3FF|🏋🏿|person lifting weights: dark skin tone
1F3CBFE0F200D2642FE0F|🏋️‍♂️|man lifting weights
1F3CB1F3FB200D2642FE0F|🏋🏻‍♂️|man lifting weights: light skin tone
1F3CB1F3FC200D2642FE0F|🏋🏼‍♂️|man lifting weights: medium-light skin tone
1F3CB1F3FD200D2642FE0F|🏋🏽‍♂️|man lifting weights: medium skin tone
1F3CB1F3FE200D2642FE0F|🏋🏾‍♂️|man lifting weights: medium-dark skin tone
1F3CB1F3FF200D2642FE0F|🏋🏿‍♂️|man lifting weights: dark skin tone
1F3CBFE0F200D2640FE0F|🏋️‍♀️|woman lifting weights
1F3CB1F3FB200D2640FE0F|🏋🏻‍♀️|woman lifting weights: light skin tone
1F3CB1F3FC200D2640FE0F|🏋🏼‍♀️|woman lifting weights: medium-light skin tone
1F3CB1F3FD200D2640FE0F|🏋🏽‍♀️|woman lifting weights: medium skin tone
1F3CB1F3FE200D2640FE0F|🏋🏾‍♀️|woman lifting weights: medium-dark skin tone
1F3CB1F3FF200D2640FE0F|🏋🏿‍♀️|woman lifting weights: dark skin tone
1F6B4|🚴|person biking
1F6B41F3FB|🚴🏻|person biking: light skin tone
1F6B41F3FC|🚴🏼|person biking: medium-light skin tone
1F6B41F3FD|🚴🏽|person biking: medium skin tone
1F6B41F3FE|🚴🏾|person biking: medium-dark skin tone
1F6B41F3FF|🚴🏿|person biking: dark skin tone
1F6B4200D2642FE0F|🚴‍♂️|man biking
1F6B41F3FB200D2642FE0F|🚴🏻‍♂️|man biking: light skin tone
1F6B41F3FC200D2642FE0F|🚴🏼‍♂️|man biking: medium-light skin tone
1F6B41F3FD200D2642FE0F|🚴🏽‍♂️|man biking: medium skin tone
1F6B41F3FE200D2642FE0F|🚴🏾‍♂️|man biking: medium-dark skin tone
1F6B41F3FF200D2642FE0F|🚴🏿‍♂️|man biking: dark skin tone
1F6B4200D2640FE0F|🚴‍♀️|woman biking
1F6B41F3FB200D2640FE0F|🚴🏻‍♀️|woman biking: light skin tone
1F6B41F3FC200D2640FE0F|🚴🏼‍♀️|woman biking: medium-light skin tone
1F6B41F3FD200D2640FE0F|🚴🏽‍♀️|woman biking: medium skin tone
1F6B41F3FE200D2640FE0F|🚴🏾‍♀️|woman biking: medium-dark skin tone
1F6B41F3FF200D2640FE0F|🚴🏿‍♀️|woman biking: dark skin tone
1F6B5|🚵|person mountain biking
1F6B51F3FB|🚵🏻|person mountain biking: light skin tone
1F6B51F3FC|🚵🏼|person mountain biking: medium-light skin tone
1F6B51F3FD|🚵🏽|person mountain biking: medium skin tone
1F6B51F3FE|🚵🏾|person mountain biking: medium-dark skin tone
1F6B51F3FF|🚵🏿|person mountain biking: dark skin tone
1F6B5200D2642FE0F|🚵‍♂️|man mountain biking
1F6B51F3FB200D2642FE0F|🚵🏻‍♂️|man mountain biking: light skin tone
1F6B51F3FC200D2642FE0F|🚵🏼‍♂️|man mountain biking: medium-light skin tone
1F6B51F3FD200D2642FE0F|🚵🏽‍♂️|man mountain biking: medium skin tone
1F6B51F3FE200D2642FE0F|🚵🏾‍♂️|man mountain biking: medium-dark skin tone
1F6B51F3FF200D2642FE0F|🚵🏿‍♂️|man mountain biking: dark skin tone
1F6B5200D2640FE0F|🚵‍♀️|woman mountain biking
1F6B51F3FB200D2640FE0F|🚵🏻‍♀️|woman mountain biking: light skin tone
1F6B51F3FC200D2640FE0F|🚵🏼‍♀️|woman mountain biking: medium-light skin tone
1F6B51F3FD200D2640FE0F|🚵🏽‍♀️|woman mountain biking: medium skin tone
1F6B51F3FE200D2640FE0F|🚵🏾‍♀️|woman mountain biking: medium-dark skin tone
1F6B51F3FF200D2640FE0F|🚵🏿‍♀️|woman mountain biking: dark skin tone
1F938|🤸|person cartwheeling
1F9381F3FB|🤸🏻|person cartwheeling: light skin tone
1F9381F3FC|🤸🏼|person cartwheeling: medium-light skin tone
1F9381F3FD|🤸🏽|person cartwheeling: medium skin tone
1F9381F3FE|🤸🏾|person cartwheeling: medium-dark skin tone
1F9381F3FF|🤸🏿|person cartwheeling: dark skin tone
1F938200D2642FE0F|🤸‍♂️|man cartwheeling
1F9381F3FB200D2642FE0F|🤸🏻‍♂️|man cartwheeling: light skin tone
1F9381F3FC200D2642FE0F|🤸🏼‍♂️|man cartwheeling: medium-light skin tone
1F9381F3FD200D2642FE0F|🤸🏽‍♂️|man cartwheeling: medium skin tone
1F9381F3FE200D2642FE0F|🤸🏾‍♂️|man cartwheeling: medium-dark skin tone
1F9381F3FF200D2642FE0F|🤸🏿‍♂️|man cartwheeling: dark skin tone
1F938200D2640FE0F|🤸‍♀️|woman cartwheeling
1F9381F3FB200D2640FE0F|🤸🏻‍♀️|woman cartwheeling: light skin tone
1F9381F3FC200D2640FE0F|🤸🏼‍♀️|woman cartwheeling: medium-light skin tone
1F9381F3FD200D2640FE0F|🤸🏽‍♀️|woman cartwheeling: medium skin tone
1F9381F3FE200D2640FE0F|🤸🏾‍♀️|woman cartwheeling: medium-dark skin tone
1F9381F3FF200D2640FE0F|🤸🏿‍♀️|woman cartwheeling: dark skin tone
1F93C|🤼|people wrestling
1F93C200D2642FE0F|🤼‍♂️|men wrestling
1F93C200D2640FE0F|🤼‍♀️|women wrestling
1F93D|🤽|person playing water polo
1F93D1F3FB|🤽🏻|person playing water polo: light skin tone
1F93D1F3FC|🤽🏼|person playing water polo: medium-light skin tone
1F93D1F3FD|🤽🏽|person playing water polo: medium skin tone
1F93D1F3FE|🤽🏾|person playing water polo: medium-dark skin tone
1F93D1F3FF|🤽🏿|person playing water polo: dark skin tone
1F93D200D2642FE0F|🤽‍♂️|man playing water polo
1F93D1F3FB200D2642FE0F|🤽🏻‍♂️|man playing water polo: light skin tone
1F93D1F3FC200D2642FE0F|🤽🏼‍♂️|man playing water polo: medium-light skin tone
1F93D1F3FD200D2642FE0F|🤽🏽‍♂️|man playing water polo: medium skin tone
1F93D1F3FE200D2642FE0F|🤽🏾‍♂️|man playing water polo: medium-dark skin tone
1F93D1F3FF200D2642FE0F|🤽🏿‍♂️|man playing water polo: dark skin tone
1F93D200D2640FE0F|🤽‍♀️|woman playing water polo
1F93D1F3FB200D2640FE0F|🤽🏻‍♀️|woman playing water polo: light skin tone
1F93D1F3FC200D2640FE0F|🤽🏼‍♀️|woman playing water polo: medium-light skin tone
1F93D1F3FD200D2640FE0F|🤽🏽‍♀️|woman playing water polo: medium skin tone
1F93D1F3FE200D2640FE0F|🤽🏾‍♀️|woman playing water polo: medium-dark skin tone
1F93D1F3FF200D2640FE0F|🤽🏿‍♀️|woman playing water polo: dark skin tone
1F93E|🤾|person playing handball
1F93E1F3FB|🤾🏻|person playing handball: light skin tone
1F93E1F3FC|🤾🏼|person playing handball: medium-light skin tone
1F93E1F3FD|🤾🏽|person playing handball: medium skin tone
1F93E1F3FE|🤾🏾|person playing handball: medium-dark skin tone
1F93E1F3FF|🤾🏿|person playing handball: dark skin tone
1F93E200D2642FE0F|🤾‍♂️|man playing handball
1F93E1F3FB200D2642FE0F|🤾🏻‍♂️|man playing handball: light skin tone
1F93E1F3FC200D2642FE0F|🤾🏼‍♂️|man playing handball: medium-light skin tone
1F93E1F3FD200D2642FE0F|🤾🏽‍♂️|man playing handball: medium skin tone
1F93E1F3FE200D2642FE0F|🤾🏾‍♂️|man playing handball: medium-dark skin tone
1F93E1F3FF200D2642FE0F|🤾🏿‍♂️|man playing handball: dark skin tone
1F93E200D2640FE0F|🤾‍♀️|woman playing handball
1F93E1F3FB200D2640FE0F|🤾🏻‍♀️|woman playing handball: light skin tone
1F93E1F3FC200D2640FE0F|🤾🏼‍♀️|woman playing handball: medium-light skin tone
1F93E1F3FD200D2640FE0F|🤾🏽‍♀️|woman playing handball: medium skin tone
1F93E1F3FE200D2640FE0F|🤾🏾‍♀️|woman playing handball: medium-dark skin tone
1F93E1F3FF200D2640FE0F|🤾🏿‍♀️|woman playing handball: dark skin tone
1F939|🤹|person juggling
1F9391F3FB|🤹🏻|person juggling: light skin tone
1F9391F3FC|🤹🏼|person juggling: medium-light skin tone
1F9391F3FD|🤹🏽|person juggling: medium skin tone
1F9391F3FE|🤹🏾|person juggling: medium-dark skin tone
1F9391F3FF|🤹🏿|person juggling: dark skin tone
1F939200D2642FE0F|🤹‍♂️|man juggling
1F9391F3FB200D2642FE0F|🤹🏻‍♂️|man juggling: light skin tone
1F9391F3FC200D2642FE0F|🤹🏼‍♂️|man juggling: medium-light skin tone
1F9391F3FD200D2642FE0F|🤹🏽‍♂️|man juggling: medium skin tone
1F9391F3FE200D2642FE0F|🤹🏾‍♂️|man juggling: medium-dark skin tone
1F9391F3FF200D2642FE0F|🤹🏿‍♂️|man juggling: dark skin tone
1F939200D2640FE0F|🤹‍♀️|woman juggling
1F9391F3FB200D2640FE0F|🤹🏻‍♀️|woman juggling: light skin tone
1F9391F3FC200D2640FE0F|🤹🏼‍♀️|woman juggling: medium-light skin tone
1F9391F3FD200D2640FE0F|🤹🏽‍♀️|woman juggling: medium skin tone
1F9391F3FE200D2640FE0F|🤹🏾‍♀️|woman juggling: medium-dark skin tone
1F9391F3FF200D2640FE0F|🤹🏿‍♀️|woman juggling: dark skin tone
1F9D8|🧘|person in lotus position
1F9D81F3FB|🧘🏻|person in lotus position: light skin tone
1F9D81F3FC|🧘🏼|person in lotus position: medium-light skin tone
1F9D81F3FD|🧘🏽|person in lotus position: medium skin tone
1F9D81F3FE|🧘🏾|person in lotus position: medium-dark skin tone
1F9D81F3FF|🧘🏿|person in lotus position: dark skin tone
1F9D8200D2642FE0F|🧘‍♂️|man in lotus position
1F9D81F3FB200D2642FE0F|🧘🏻‍♂️|man in lotus position: light skin tone
1F9D81F3FC200D2642FE0F|🧘🏼‍♂️|man in lotus position: medium-light skin tone
1F9D81F3FD200D2642FE0F|🧘🏽‍♂️|man in lotus position: medium skin tone
1F9D81F3FE200D2642FE0F|🧘🏾‍♂️|man in lotus position: medium-dark skin tone
1F9D81F3FF200D2642FE0F|🧘🏿‍♂️|man in lotus position: dark skin tone
1F9D8200D2640FE0F|🧘‍♀️|woman in lotus position
1F9D81F3FB200D2640FE0F|🧘🏻‍♀️|woman in lotus position: light skin tone
1F9D81F3FC200D2640FE0F|🧘🏼‍♀️|woman in lotus position: medium-light skin tone
1F9D81F3FD200D2640FE0F|🧘🏽‍♀️|woman in lotus position: medium skin tone
1F9D81F3FE200D2640FE0F|🧘🏾‍♀️|woman in lotus position: medium-dark skin tone
1F9D81F3FF200D2640FE0F|🧘🏿‍♀️|woman in lotus position: dark skin tone
1F6C0|🛀|person taking bath
1F6C01F3FB|🛀🏻|person taking bath: light skin tone
1F6C01F3FC|🛀🏼|person taking bath: medium-light skin tone
1F6C01F3FD|🛀🏽|person taking bath: medium skin tone
1F6C01F3FE|🛀🏾|person taking bath: medium-dark skin tone
1F6C01F3FF|🛀🏿|person taking bath: dark skin tone
1F6CC|🛌|person in bed
1F6CC1F3FB|🛌🏻|person in bed: light skin tone
1F6CC1F3FC|🛌🏼|person in bed: medium-light skin tone
1F6CC1F3FD|🛌🏽|person in bed: medium skin tone
1F6CC1F3FE|🛌🏾|person in bed: medium-dark skin tone
1F6CC1F3FF|🛌🏿|person in bed: dark skin tone
1F9D1200D1F91D200D1F9D1|🧑‍🤝‍🧑|people holding hands
1F9D11F3FB200D1F91D200D1F9D11F3FB|🧑🏻‍🤝‍🧑🏻|people holding hands: light skin tone
1F9D11F3FB200D1F91D200D1F9D11F3FC|🧑🏻‍🤝‍🧑🏼|people holding hands: light skin tone, medium-light skin tone
1F9D11F3FB200D1F91D200D1F9D11F3FD|🧑🏻‍🤝‍🧑🏽|people holding hands: light skin tone, medium skin tone
1F9D11F3FB200D1F91D200D1F9D11F3FE|🧑🏻‍🤝‍🧑🏾|people holding hands: light skin tone, medium-dark skin tone
1F9D11F3FB200D1F91D200D1F9D11F3FF|🧑🏻‍🤝‍🧑🏿|people holding hands: light skin tone, dark skin tone
1F9D11F3FC200D1F91D200D1F9D11F3FB|🧑🏼‍🤝‍🧑🏻|people holding hands: medium-light skin tone, light skin tone
1F9D11F3FC200D1F91D200D1F9D11F3FC|🧑🏼‍🤝‍🧑🏼|people holding hands: medium-light skin tone
1F9D11F3FC200D1F91D200D1F9D11F3FD|🧑🏼‍🤝‍🧑🏽|people holding hands: medium-light skin tone, medium skin tone
1F9D11F3FC200D1F91D200D1F9D11F3FE|🧑🏼‍🤝‍🧑🏾|people holding hands: medium-light skin tone, medium-dark skin tone
1F9D11F3FC200D1F91D200D1F9D11F3FF|🧑🏼‍🤝‍🧑🏿|people holding hands: medium-light skin tone, dark skin tone
1F9D11F3FD200D1F91D200D1F9D11F3FB|🧑🏽‍🤝‍🧑🏻|people holding hands: medium skin tone, light skin tone
1F9D11F3FD200D1F91D200D1F9D11F3FC|🧑🏽‍🤝‍🧑🏼|people holding hands: medium skin tone, medium-light skin tone
1F9D11F3FD200D1F91D200D1F9D11F3FD|🧑🏽‍🤝‍🧑🏽|people holding hands: medium skin tone
1F9D11F3FD200D1F91D200D1F9D11F3FE|🧑🏽‍🤝‍🧑🏾|people holding hands: medium skin tone, medium-dark skin tone
1F9D11F3FD200D1F91D200D1F9D11F3FF|🧑🏽‍🤝‍🧑🏿|people holding hands: medium skin tone, dark skin tone
1F9D11F3FE200D1F91D200D1F9D11F3FB|🧑🏾‍🤝‍🧑🏻|people holding hands: medium-dark skin tone, light skin tone
1F9D11F3FE200D1F91D200D1F9D11F3FC|🧑🏾‍🤝‍🧑🏼|people holding hands: medium-dark skin tone, medium-light skin tone
1F9D11F3FE200D1F91D200D1F9D11F3FD|🧑🏾‍🤝‍🧑🏽|people holding hands: medium-dark skin tone, medium skin tone
1F9D11F3FE200D1F91D200D1F9D11F3FE|🧑🏾‍🤝‍🧑🏾|people holding hands: medium-dark skin tone
1F9D11F3FE200D1F91D200D1F9D11F3FF|🧑🏾‍🤝‍🧑🏿|people holding hands: medium-dark skin tone, dark skin tone
1F9D11F3FF200D1F91D200D1F9D11F3FB|🧑🏿‍🤝‍🧑🏻|people holding hands: dark skin tone, light skin tone
1F9D11F3FF200D1F91D200D1F9D11F3FC|🧑🏿‍🤝‍🧑🏼|people holding hands: dark skin tone, medium-light skin tone
1F9D11F3FF200D1F91D200D1F9D11F3FD|🧑🏿‍🤝‍🧑🏽|people holding hands: dark skin tone, medium skin tone
1F9D11F3FF200D1F91D200D1F9D11F3FE|🧑🏿‍🤝‍🧑🏾|people holding hands: dark skin tone, medium-dark skin tone
1F9D11F3FF200D1F91D200D1F9D11F3FF|🧑🏿‍🤝‍🧑🏿|people holding hands: dark skin tone
1F46D|👭|women holding hands
1F46D1F3FB|👭🏻|women holding hands: light skin tone
1F4691F3FB200D1F91D200D1F4691F3FC|👩🏻‍🤝‍👩🏼|women holding hands: light skin tone, medium-light skin tone
1F4691F3FB200D1F91D200D1F4691F3FD|👩🏻‍🤝‍👩🏽|women holding hands: light skin tone, medium skin tone
1F4691F3FB200D1F91D200D1F4691F3FE|👩🏻‍🤝‍👩🏾|women holding hands: light skin tone, medium-dark skin tone
1F4691F3FB200D1F91D200D1F4691F3FF|👩🏻‍🤝‍👩🏿|women holding hands: light skin tone, dark skin tone
1F4691F3FC200D1F91D200D1F4691F3FB|👩🏼‍🤝‍👩🏻|women holding hands: medium-light skin tone, light skin tone
1F46D1F3FC|👭🏼|women holding hands: medium-light skin tone
1F4691F3FC200D1F91D200D1F4691F3FD|👩🏼‍🤝‍👩🏽|women holding hands: medium-light skin tone, medium skin tone
1F4691F3FC200D1F91D200D1F4691F3FE|👩🏼‍🤝‍👩🏾|women holding hands: medium-light skin tone, medium-dark skin tone
1F4691F3FC200D1F91D200D1F4691F3FF|👩🏼‍🤝‍👩🏿|women holding hands: medium-light skin tone, dark skin tone
1F4691F3FD200D1F91D200D1F4691F3FB|👩🏽‍🤝‍👩🏻|women holding hands: medium skin tone, light skin tone
1F4691F3FD200D1F91D200D1F4691F3FC|👩🏽‍🤝‍👩🏼|women holding hands: medium skin tone, medium-light skin tone
1F46D1F3FD|👭🏽|women holding hands: medium skin tone
1F4691F3FD200D1F91D200D1F4691F3FE|👩🏽‍🤝‍👩🏾|women holding hands: medium skin tone, medium-dark skin tone
1F4691F3FD200D1F91D200D1F4691F3FF|👩🏽‍🤝‍👩🏿|women holding hands: medium skin tone, dark skin tone
1F4691F3FE200D1F91D200D1F4691F3FB|👩🏾‍🤝‍👩🏻|women holding hands: medium-dark skin tone, light skin tone
1F4691F3FE200D1F91D200D1F4691F3FC|👩🏾‍🤝‍👩🏼|women holding hands: medium-dark skin tone, medium-light skin tone
1F4691F3FE200D1F91D200D1F4691F3FD|👩🏾‍🤝‍👩🏽|women holding hands: medium-dark skin tone, medium skin tone
1F46D1F3FE|👭🏾|women holding hands: medium-dark skin tone
1F4691F3FE200D1F91D200D1F4691F3FF|👩🏾‍🤝‍👩🏿|women holding hands: medium-dark skin tone, dark skin tone
1F4691F3FF200D1F91D200D1F4691F3FB|👩🏿‍🤝‍👩🏻|women holding hands: dark skin tone, light skin tone
1F4691F3FF200D1F91D200D1F4691F3FC|👩🏿‍🤝‍👩🏼|women holding hands: dark skin tone, medium-light skin tone
1F4691F3FF200D1F91D200D1F4691F3FD|👩🏿‍🤝‍👩🏽|women holding hands: dark skin tone, medium skin tone
1F4691F3FF200D1F91D200D1F4691F3FE|👩🏿‍🤝‍👩🏾|women holding hands: dark skin tone, medium-dark skin tone
1F46D1F3FF|👭🏿|women holding hands: dark skin tone
1F46B|👫|woman and man holding hands
1F46B1F3FB|👫🏻|woman and man holding hands: light skin tone
1F4691F3FB200D1F91D200D1F4681F3FC|👩🏻‍🤝‍👨🏼|woman and man holding hands: light skin tone, medium-light skin tone
1F4691F3FB200D1F91D200D1F4681F3FD|👩🏻‍🤝‍👨🏽|woman and man holding hands: light skin tone, medium skin tone
1F4691F3FB200D1F91D200D1F4681F3FE|👩🏻‍🤝‍👨🏾|woman and man holding hands: light skin tone, medium-dark skin tone
1F4691F3FB200D1F91D200D1F4681F3FF|👩🏻‍🤝‍👨🏿|woman and man holding hands: light skin tone, dark skin tone
1F4691F3FC200D1F91D200D1F4681F3FB|👩🏼‍🤝‍👨🏻|woman and man holding hands: medium-light skin tone, light skin tone
1F46B1F3FC|👫🏼|woman and man holding hands: medium-light skin tone
1F4691F3FC200D1F91D200D1F4681F3FD|👩🏼‍🤝‍👨🏽|woman and man holding hands: medium-light skin tone, medium skin tone
1F4691F3FC200D1F91D200D1F4681F3FE|👩🏼‍🤝‍👨🏾|woman and man holding hands: medium-light skin tone, medium-dark skin tone
1F4691F3FC200D1F91D200D1F4681F3FF|👩🏼‍🤝‍👨🏿|woman and man holding hands: medium-light skin tone, dark skin tone
1F4691F3FD200D1F91D200D1F4681F3FB|👩🏽‍🤝‍👨🏻|woman and man holding hands: medium skin tone, light skin tone
1F4691F3FD200D1F91D200D1F4681F3FC|👩🏽‍🤝‍👨🏼|woman and man holding hands: medium skin tone, medium-light skin tone
1F46B1F3FD|👫🏽|woman and man holding hands: medium skin tone
